env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,3,arc-challenge,01HA34HS78G53D2M55P6T3XE50,,,,,,,,,,,,,,,,,,,2023-09-12 02:14:26.461142 +0000 UTC,01HA34HS7A87PQK8DWXTDW0TSV,arc-challenge-gpt2-lora_2-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2,3,arc-challenge,01HA34HS78G53D2M55P6T3XE50,,133.93,0.2684563758389262,6.473387241363525,0.26633824003095347,0.2684563758389262,6.9875,298,42.647,5.438,0.2645051194539249,6.911139488220215,0.2621747609986377,0.2645051194539249,27.4526,1172,42.692,5.355,,01HA34HS7A87PQK8DWXTDW0TSV,arc-challenge-gpt2-lora_2-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,3,arc-challenge,01HA34HW4V0WEQ1GF2V8Q5VK41,,,,,,,,,,,,,,,,,,,2023-09-11 23:58:35.24061 +0000 UTC,01HA34HW4XN7JRYC9S6T0E2MQG,arc-challenge-gpt2-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,4,3,arc-challenge,01HA34HW4V0WEQ1GF2V8Q5VK41,,133.93,0.31543624161073824,13.791202545166016,0.3055847130978643,0.31543624161073824,7.3512,298,40.538,5.169,0.24232081911262798,14.901719093322754,0.24090088855316283,0.24232081911262798,28.8714,1172,40.594,5.092,,01HA34HW4XN7JRYC9S6T0E2MQG,arc-challenge-gpt2-lora_4-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,arc-challenge,01HA34HZ3XBQ2WZSRHSXJXKFKT,,,,,,,,,,,,,,,,,,,2023-09-12 00:03:52.021673 +0000 UTC,01HA34HZ3Z4425FW4W33MYVGNA,arc-challenge-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,arc-challenge,01HA34HZ3XBQ2WZSRHSXJXKFKT,,,,,,,,,,,,,,,,,,,2023-09-12 02:33:10.798636 +0000 UTC,01HA34HZ3Z4425FW4W33MYVGNA,arc-challenge-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,arc-challenge,01HA34HZ3XBQ2WZSRHSXJXKFKT,,,,,,,,,,,,,,,,,,,2023-09-12 06:51:32.163633 +0000 UTC,01HA34HZ3Z4425FW4W33MYVGNA,arc-challenge-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,16,3,arc-challenge,01HA34HZ3XBQ2WZSRHSXJXKFKT,,133.93,0.2751677852348993,12.866040229797363,0.2578432554705654,0.2751677852348993,7.5183,298,39.637,5.054,0.23976109215017063,14.46801471710205,0.23035655902447166,0.23976109215017063,29.5102,1172,39.715,4.981,,01HA34HZ3Z4425FW4W33MYVGNA,arc-challenge-gpt2-lora_16-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,arc-challenge,01HA34J22KYZAVZWWMBV4XR69B,,,,,,,,,,,,,,,,,,,2023-09-11 23:56:06.978438 +0000 UTC,01HA34J22NPZJ9T67ZHWZKXHG9,arc-challenge-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,arc-challenge,01HA34J22KYZAVZWWMBV4XR69B,,,,,,,,,,,,,,,,,,,2023-09-12 03:34:12.480773 +0000 UTC,01HA34J22NPZJ9T67ZHWZKXHG9,arc-challenge-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,32,3,arc-challenge,01HA34J22KYZAVZWWMBV4XR69B,,133.93,0.28523489932885904,12.167909622192383,0.2788511686552241,0.28523489932885904,7.4807,298,39.836,5.08,0.2627986348122867,12.699227333068848,0.2612204578703565,0.2627986348122867,29.4589,1172,39.784,4.99,,01HA34J22NPZJ9T67ZHWZKXHG9,arc-challenge-gpt2-lora_32-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,arc-challenge,01HA34J50M4PYXB5AZ7VHCBG5K,,,,,,,,,,,,,,,,,,,2023-09-12 00:32:41.648951 +0000 UTC,01HA34J50PSHTW0G83N04T7V7T,arc-challenge-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,arc-challenge,01HA34J50M4PYXB5AZ7VHCBG5K,,,,,,,,,,,,,,,,,,,2023-09-12 05:11:38.048101 +0000 UTC,01HA34J50PSHTW0G83N04T7V7T,arc-challenge-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,64,3,arc-challenge,01HA34J50M4PYXB5AZ7VHCBG5K,,133.93,0.30201342281879195,7.425893306732178,0.2913949194436999,0.30201342281879195,7.6431,298,38.99,4.972,0.24914675767918087,8.529698371887207,0.2410328728967444,0.24914675767918087,30.4629,1172,38.473,4.826,,01HA34J50PSHTW0G83N04T7V7T,arc-challenge-gpt2-lora_64-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,arc-challenge,01HA34J7ZVHM7PX4TJSBPYBVSF,,,,,,,,,,,,,,,,,,,2023-09-12 00:04:21.372398 +0000 UTC,01HA34J7ZWX8CDQWEE6NY3B994,arc-challenge-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,arc-challenge,01HA34J7ZVHM7PX4TJSBPYBVSF,,,,,,,,,,,,,,,,,,,2023-09-12 02:32:20.094661 +0000 UTC,01HA34J7ZWX8CDQWEE6NY3B994,arc-challenge-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,arc-challenge,01HA34J7ZVHM7PX4TJSBPYBVSF,,,,,,,,,,,,,,,,,,,2023-09-12 06:51:59.032297 +0000 UTC,01HA34J7ZWX8CDQWEE6NY3B994,arc-challenge-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,arc-challenge,01HA34J7ZVHM7PX4TJSBPYBVSF,,,,,,,,,,,,,,,,,,,2023-09-12 09:39:39.173607 +0000 UTC,01HA34J7ZWX8CDQWEE6NY3B994,arc-challenge-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,3376,3,arc-challenge,01HA34J7ZVHM7PX4TJSBPYBVSF,,133.93,0.2986577181208054,11.8511381149292,0.2906160567666434,0.2986577181208054,11.2856,298,26.405,3.367,0.2645051194539249,12.90520191192627,0.26124723573639985,0.2645051194539249,44.4751,1172,26.352,3.305,,01HA34J7ZWX8CDQWEE6NY3B994,arc-challenge-gpt2-lora_3376-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,arc-challenge,01HA34JAZBRN5JS07B774Z6MD4,,,,,,,,,,,,,,,,,,,2023-09-11 23:56:04.622733 +0000 UTC,01HA34JAZDFJNV8XARP84XEBAA,arc-challenge-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,676,3,arc-challenge,01HA34JAZBRN5JS07B774Z6MD4,,133.93,0.31543624161073824,11.942587852478027,0.30398349157248356,0.31543624161073824,8.2656,298,36.053,4.597,0.2525597269624573,12.724013328552246,0.24682515798493507,0.2525597269624573,32.3752,1172,36.201,4.541,,01HA34JAZDFJNV8XARP84XEBAA,arc-challenge-gpt2-lora_676-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,arc-challenge,01HA34JDZ8YFG7T6A115J0AYYX,,,,,,,,,,,,,,,,,,,2023-09-12 00:00:40.599708 +0000 UTC,01HA34JDZA9KTVERQBM3A35CRH,arc-challenge-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,arc-challenge,01HA34JDZ8YFG7T6A115J0AYYX,,,,,,,,,,,,,,,,,,,2023-09-12 02:32:18.004444 +0000 UTC,01HA34JDZA9KTVERQBM3A35CRH,arc-challenge-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,arc-challenge,01HA34JDZ8YFG7T6A115J0AYYX,,,,,,,,,,,,,,,,,,,2023-09-12 06:51:33.663042 +0000 UTC,01HA34JDZA9KTVERQBM3A35CRH,arc-challenge-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,1351,3,arc-challenge,01HA34JDZ8YFG7T6A115J0AYYX,,133.93,0.32550335570469796,11.489795684814453,0.3220588147162495,0.32550335570469796,9.179,298,32.465,4.14,0.25597269624573377,12.892040252685547,0.25595642993400514,0.25597269624573377,36.0937,1172,32.471,4.073,,01HA34JDZA9KTVERQBM3A35CRH,arc-challenge-gpt2-lora_1351-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,arc-challenge,01HA34JGX2JDE4WK3AKJKX2088,,,,,,,,,,,,,,,,,,,2023-09-12 00:05:46.723345 +0000 UTC,01HA34JGX4BM9EBRTDRRVWS51C,arc-challenge-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,arc-challenge,01HA34JGX2JDE4WK3AKJKX2088,,,,,,,,,,,,,,,,,,,2023-09-12 05:11:42.240508 +0000 UTC,01HA34JGX4BM9EBRTDRRVWS51C,arc-challenge-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2026,3,arc-challenge,01HA34JGX2JDE4WK3AKJKX2088,,133.93,0.28187919463087246,1.7310106754302979,0.2511700114680398,0.28187919463087246,10.0527,298,29.644,3.78,0.26109215017064846,1.8323501348495483,0.24467580979205727,0.26109215017064846,39.8732,1172,29.393,3.687,,01HA34JGX4BM9EBRTDRRVWS51C,arc-challenge-gpt2-lora_2026-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,arc-challenge,01HA34JKW9KJCBMRSR8973R9WH,,,,,,,,,,,,,,,,,,,2023-09-12 00:12:18.196999 +0000 UTC,01HA34JKWDNF17HD7WPMCVVNG7,arc-challenge-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,2701,3,arc-challenge,01HA34JKW9KJCBMRSR8973R9WH,,133.93,0.28187919463087246,12.06134033203125,0.2801184891134368,0.28187919463087246,10.5055,298,28.366,3.617,0.257679180887372,12.544303894042969,0.2563560742120443,0.257679180887372,41.2458,1172,28.415,3.564,,01HA34JKWDNF17HD7WPMCVVNG7,arc-challenge-gpt2-lora_2701-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,1,arc-challenge,01HA356J0QP5AV6ZAA0J05A4J5,,133.93,0.29194630872483224,12.085240364074707,0.271346328290244,0.29194630872483224,7.4349,298,40.081,5.111,0.25170648464163825,13.690309524536133,0.24266382825808705,0.25170648464163825,29.3294,1172,39.96,5.012,,01HA356J0SXB5ZPZXQS4NW30Z3,arc-challenge-gpt2-lora_8-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,2,arc-challenge,01HA356N0CF9WE2XMA4Y85DM2Z,,133.93,0.29194630872483224,12.085240364074707,0.271346328290244,0.29194630872483224,7.3711,298,40.428,5.155,0.25170648464163825,13.690309524536133,0.24266382825808705,0.25170648464163825,28.883,1172,40.578,5.09,,01HA356N0F1PEK90JBW9GX5MPG,arc-challenge-gpt2-lora_8-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,arc-challenge,01HA356R0AAB2SCY745REPHWTD,,,,,,,,,,,,,,,,,,,2023-09-12 00:17:53.844761 +0000 UTC,01HA356R0CPYXCKNWSF8SAVH2G,arc-challenge-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,gpt2,requirements.txt,3.9,8,3,arc-challenge,01HA356R0AAB2SCY745REPHWTD,,133.93,0.29194630872483224,12.085240364074707,0.271346328290244,0.29194630872483224,7.4186,298,40.169,5.122,0.25170648464163825,13.690309524536133,0.24266382825808705,0.25170648464163825,29.0052,1172,40.406,5.068,,01HA356R0CPYXCKNWSF8SAVH2G,arc-challenge-gpt2-lora_8-lr_5e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,1,arc-challenge,01HAA5A2MFS3W989K9K1PW71TB,,133.93,0.3221476510067114,1.8024585247039795,0.31510777835198495,0.3221476510067114,3.4065,298,87.481,11.155,0.21928327645051193,1.9882190227508545,0.2158864907265254,0.21928327645051193,15.9305,1172,73.57,9.228,,01HAA5A2MJZQVQQS0A6AJFW8K9,arc-challenge-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,1,arc-challenge,01HAA5A566F4GPEMQSN1JQ0AKP,,133.93,0.3187919463087248,1.4563992023468018,0.2821157426385188,0.3187919463087248,3.4759,298,85.734,10.933,0.2508532423208191,1.514952540397644,0.22342807010321453,0.2508532423208191,14.3847,1172,81.475,10.219,,01HAA5A5682K3NSG6AZZ4GZKKG,arc-challenge-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,1,arc-challenge,01HAA5A84R1GAXC1A50WB0DDXM,,133.93,0.28523489932885904,1.3809043169021606,0.19890841584158417,0.28523489932885904,3.4584,298,86.166,10.988,0.2619453924914676,1.3931119441986084,0.18576110195405338,0.2619453924914676,14.311,1172,81.895,10.272,,01HAA5A84TKZQ8XYM0A26H7HFV,arc-challenge-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,1,arc-challenge,01HAA5AB98R1DQ2FGKFTTAYY1P,,133.93,0.30201342281879195,1.3818039894104004,0.2063923730590397,0.30201342281879195,2.8437,298,104.791,13.363,0.24146757679180889,1.3933961391448975,0.16279829776175161,0.24146757679180889,14.1207,1172,82.999,10.41,,01HAA5AB9A5BABGH4GKGKG07B6,arc-challenge-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,1,arc-challenge,01HAA5AH0EXNVV4G7NJCKQ59K1,,133.93,0.3053691275167785,1.7588292360305786,0.2993791116725377,0.3053691275167785,2.8877,298,103.195,13.159,0.2431740614334471,1.857162356376648,0.2388550234979785,0.2431740614334471,14.3171,1172,81.86,10.267,,01HAA5AH0GV370AP64KSQYJ5GR,arc-challenge-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,1,arc-challenge,01HAA5AK7HF3VVF4G1HPYRSQBE,,133.93,0.2986577181208054,1.3786864280700684,0.23681592039800997,0.2986577181208054,3.4498,298,86.383,11.015,0.23976109215017063,1.3911219835281372,0.18505429269291646,0.23976109215017063,14.2581,1172,82.199,10.31,,01HAA5AK7KV3N2SPEHK0CK9QPJ,arc-challenge-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,64,1,arc-challenge,01HAA5AKZEJD7P8E1SEXBP9RJ1,,133.93,0.2785234899328859,1.4125746488571167,0.2462513882852866,0.2785234899328859,3.4827,298,85.565,10.911,0.2508532423208191,1.4362196922302246,0.22654392225813674,0.2508532423208191,14.4184,1172,81.285,10.195,,01HAA5AKZGQH2JZT2PZRNXD55T,arc-challenge-google-t5-small-lm-adapt-lora_64-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,1,arc-challenge,01HAA5APYFE6Y1AMM3Q3S8H5A4,,133.93,0.3288590604026846,1.3745707273483276,0.2754468024674275,0.3288590604026846,3.9611,298,75.231,9.593,0.257679180887372,1.396316647529602,0.2146122132189927,0.257679180887372,15.9088,1172,73.67,9.24,,01HAA5APYH1APEEKNJXDTDS8KY,arc-challenge-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1414,1,arc-challenge,01HAA5APYFE6Y1AMM3Q3S8H5A4,,,,,,,,,,,,,,,,,,,2023-09-14 15:35:58.082806 +0000 UTC,01HAA5APYH1APEEKNJXDTDS8KY,arc-challenge-google-t5-small-lm-adapt-lora_1414-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,283,1,arc-challenge,01HAA5ASYD0240FKDYBS756YFW,,133.93,0.29194630872483224,1.620698094367981,0.2853266908809844,0.29194630872483224,3.765,298,79.15,10.093,0.23293515358361774,1.713377833366394,0.22921878095461973,0.23293515358361774,15.9626,1172,73.422,9.209,,01HAA5ASYF2AJ34APVD4E1NMWJ,arc-challenge-google-t5-small-lm-adapt-lora_283-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,566,1,arc-challenge,01HAA5AWXXNH337B6TJTDAC1K6,,133.93,0.28859060402684567,2.444246530532837,0.28331222513768206,0.28859060402684567,3.8846,298,76.713,9.782,0.24744027303754265,2.54893159866333,0.2446204057571754,0.24744027303754265,16.1495,1172,72.572,9.102,,01HAA5AWY0DMSR09TCPV6CN4Q2,arc-challenge-google-t5-small-lm-adapt-lora_566-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,849,1,arc-challenge,01HAA5AZXSBQGV0HM19ACRQFY7,,133.93,0.31208053691275167,1.383032202720642,0.2558291125629407,0.31208053691275167,6.3098,298,47.228,6.022,0.2713310580204778,1.3876209259033203,0.21618381618381616,0.2713310580204778,25.5742,1172,45.827,5.748,,01HAA5AZXV4M6KNSJVD6RYWF6X,arc-challenge-google-t5-small-lm-adapt-lora_849-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1132,1,arc-challenge,01HAA5B2VESAR5TAKJY7AZ5BH6,,133.93,0.31208053691275167,1.5307537317276,0.27011562397990085,0.31208053691275167,4.1663,298,71.526,9.121,0.25853242320819114,1.5719226598739624,0.22578400223444733,0.25853242320819114,17.134,1172,68.402,8.579,,01HAA5B2VG58ZSJBA0Z40B4PDB,arc-challenge-google-t5-small-lm-adapt-lora_1132-lr_5e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,2,arc-challenge,01HAA5B5TR0DACPVE1V4B1XF40,,,,,,,,,,,,,,,,,,,2023-09-14 17:07:52.628249 +0000 UTC,01HAA5B5TTTYNTQ6CEQNQXNKHN,arc-challenge-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,full_finetuning,google/t5-small-lm-adapt,requirements.txt,3.9,-1,2,arc-challenge,01HAA5B5TR0DACPVE1V4B1XF40,,133.93,0.3221476510067114,1.802458643913269,0.31510777835198495,0.3221476510067114,2.5811,298,115.455,14.723,0.21928327645051193,1.988219141960144,0.2158864907265254,0.21928327645051193,10.3257,1172,113.503,14.236,,01HAA5B5TTTYNTQ6CEQNQXNKHN,arc-challenge-google-t5-small-lm-adapt-full_finetuning-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,2,2,arc-challenge,01HAA5BBYHY1HCH2EY0BJFDJXV,,133.93,0.3087248322147651,1.3785080909729004,0.25555507513184833,0.3087248322147651,4.3659,298,68.256,8.704,0.25597269624573377,1.3906816244125366,0.21046988144078216,0.25597269624573377,18.1627,1172,64.528,8.094,,01HAA5BBYKW5MXAMYXF4VARSY7,arc-challenge-google-t5-small-lm-adapt-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,1,2,arc-challenge,01HAA5BDP0TNNBZVTF2T3F9E4C,,133.93,0.2986577181208054,1.4540256261825562,0.2560040203131613,0.2986577181208054,4.3971,298,67.771,8.642,0.257679180887372,1.483249306678772,0.22612883475511364,0.257679180887372,17.9745,1172,65.204,8.178,,01HAA5BDP3N23WSM55YYEQ2YMK,arc-challenge-google-t5-small-lm-adapt-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,4,2,arc-challenge,01HAA5BER7F8Y5D1MYDMR6XW81,,133.93,0.3187919463087248,1.7693886756896973,0.30800565281867376,0.3187919463087248,4.4281,298,67.298,8.582,0.25170648464163825,1.88246488571167,0.2457825759920248,0.25170648464163825,18.6238,1172,62.93,7.893,,01HAA5BER9KNEMPR2DCSGMEMEV,arc-challenge-google-t5-small-lm-adapt-lora_4-lr_5e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,1e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,16,2,arc-challenge,01HAA5BHPWV7M4A2BZYKSS5AM4,,133.93,0.31543624161073824,1.3808562755584717,0.2609168917845225,0.31543624161073824,4.3813,298,68.016,8.673,0.25597269624573377,1.3892343044281006,0.2090322226250155,0.25597269624573377,17.8993,1172,65.477,8.213,,01HAA5BHPZZNHAPSEY7Y3HTECS,arc-challenge-google-t5-small-lm-adapt-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,f541f8197f98898a7eab8d3ff1969cf7128110fa,5e-4,LoRA,google/t5-small-lm-adapt,requirements.txt,3.9,32,2,arc-challenge,01HAA5BMN18882WW4R40B6XSZQ,,133.93,0.2986577181208054,1.9173805713653564,0.2992352875841218,0.2986577181208054,3.4571,298,86.2,10.992,0.2431740614334471,2.09285044670105,0.2413098433198676,0.2431740614334471,14.4229,1172,81.26,10.192,,01HAA5BMN3F6D4PG6RV07H61NV,arc-challenge-google-t5-small-lm-adapt-lora_32-lr_5e-4-seed_2
